OrgID,FisYear,Score,CScore,ControversiesScore,ResourceUseScore,EmissionsScore,InnovationScore,WorkforceScore,HumanRightsScore,CommunityScore,ProductRespScore,ManagementScore,ShareholdersScore,CSRStrategyScore,OrgName,PrimExchg,tick
100611905,2021,0.198981554,0.198981554,1,0,0,0,0.304195804,0,0.305694306,0.293466807,0.232216424,0.310216973,0,Prudential Bancorp Inc,NMS,PBIP
100611905,2020,0.181952908,0.181952908,1,0,0,0,0.371972318,0,0.28200692,0.295232274,0.143086348,0.227392065,0,Prudential Bancorp Inc,NMS,PBIP
100611905,2019,0.148793757,0.148793757,1,0,0,0,0.351037851,0,0.288156288,0.314136126,0.024013995,0.186227735,0,Prudential Bancorp Inc,NMS,PBIP
100620504,2022,,,,,,,,,,,,,,Middlefield Banc Corp,NAS,MBCN
100620504,2021,0.375390228,0.375390228,1,0,0.10399449,0,0.521978022,0,0.407092907,0.293466807,0.76146663,0.211755012,0,Middlefield Banc Corp,NAS,MBCN
100620504,2020,0.337959828,0.337959828,1,0,0.105924596,0,0.51384083,0,0.380622837,0.295232274,0.611581097,0.254521587,0,Middlefield Banc Corp,NAS,MBCN
100620504,2019,0.18682787,0.18682787,1,0,0,0,0.12026862,0,0.126373626,0.314136126,0.442270992,0.205311705,0,Middlefield Banc Corp,NAS,MBCN
100620504,2018,0.227405687,0.227405687,1,0,0,0,0.285809906,0,0.074966533,0.320950966,0.496672213,0.223460899,0,Middlefield Banc Corp,NAS,MBCN
100620504,2017,0.146193648,0.146193648,1,0,0,0,0.134920635,0,0.106782107,0.320428336,0.277511142,0.176037024,0,Middlefield Banc Corp,NAS,MBCN
100650723,2022,,,,,,,,,,,,,,Medical Properties Trust Inc,NYS,MPW
100650723,2021,0.568603185,0.568603185,1,0.334876543,0.606534091,0.246781116,0.33984375,0.529017857,0.520833333,0.404225352,0.924333974,0.872150508,0.4056,Medical Properties Trust Inc,NYS,MPW
100650723,2020,0.497258903,0.497258903,1,0.243630573,0.229607251,0,0.407161804,0.554726368,0.543766578,0.411174785,0.938885648,0.919194866,0.384138381,Medical Properties Trust Inc,NYS,MPW
100650723,2019,0.459995454,0.459995454,1,0.325539568,0.248287671,0,0.480716253,0.575,0.593663912,0.416666667,0.690044529,0.911100509,0.056145004,Medical Properties Trust Inc,NYS,MPW
100650723,2018,0.36227148,0.36227148,1,0,0,0,0.543939394,0,0.562121212,0.430272109,0.727287854,0.924792013,0,Medical Properties Trust Inc,NYS,MPW
100650723,2017,0.314820689,0.314820689,1,0,0,0,0.346278317,0,0.182847896,0.436802974,0.78796709,0.923551594,0,Medical Properties Trust Inc,NYS,MPW
100665524,2022,,,,,,,,,,,,,,Koppers Holdings Inc.,NYS,KOP
100665524,2021,0.583891605,0.583891605,1,0.526755853,0.682108626,0.292016807,0.734662577,0.422916667,0.73006135,0.324104235,0.852101071,0.77739632,0.717866667,Koppers Holdings Inc.,NYS,KOP
100665524,2020,0.451286968,0.451286968,1,0.238549618,0.213780919,0.292237443,0.49829932,0.435779817,0.511904762,0.191605839,0.940344224,0.703471412,0.70691906,Koppers Holdings Inc.,NYS,KOP
100665524,2019,0.394490204,0.394490204,1,0.087264151,0.184444444,0.27173913,0.246887967,0.414364641,0.477178423,0.171945701,0.9581743,0.623250636,0.698054819,Koppers Holdings Inc.,NYS,KOP
100665524,2018,0.414499981,0.414499981,1,0.107329843,0.21969697,0.269230769,0.303240741,0.456790124,0.715277778,0.050505051,0.897004992,0.671048253,0.686839013,Koppers Holdings Inc.,NYS,KOP
100665524,2017,0.417442837,0.417442837,1,0.051515152,0.234104046,0.268382353,0.263020833,0.530534351,0.700520833,0.169590643,0.912067192,0.671066164,0.409655172,Koppers Holdings Inc.,NYS,KOP
100683971,2022,,,,,,,,,,,,,,LHC Group Inc.,NSM,LHCG
100683971,2021,0.452839298,0.452839298,1,0.072115385,0.514150943,0,0.418128655,0,0.809941521,0.273291926,0.712853612,0.516341664,0.2528,LHC Group Inc.,NSM,LHCG
100683971,2020,0.454023508,0.454023508,1,0.091954023,0.573863636,0,0.428082192,0,0.811643836,0.266666667,0.723308051,0.422987165,0.235966057,LHC Group Inc.,NSM,LHCG
100683971,2019,0.378034977,0.378034977,1,0,0.376923077,0,0.475206612,0,0.702479339,0.233944954,0.643288804,0.309955471,0,LHC Group Inc.,NSM,LHCG
100683971,2018,0.322753486,0.322753486,1,0,0,0,0.338235294,0,0.666666667,0.261627907,0.584858569,0.322296173,0,LHC Group Inc.,NSM,LHCG
100683971,2017,0.344069295,0.344069295,1,0,0,0,0.364130435,0,0.679347826,0.289473684,0.6278711,0.355330819,0,LHC Group Inc.,NSM,LHCG
100691164,2022,,,,,,,,,,,,,,W&T Offshore Inc.,NYS,WTI
100691164,2021,0.37910511,0.37910511,1,0.144268775,0.543010753,0,0.42358804,0.267326733,0.393687708,0.293680297,0.867481461,0.18511398,0.4056,W&T Offshore Inc.,NYS,WTI
100691164,2020,0.288882399,0.288882399,1,0.039256198,0.349056604,0,0.416376307,0,0.398954704,0,0.910005834,0.183051342,0.384138381,W&T Offshore Inc.,NYS,WTI
100691164,2019,0.252261641,0.252261641,1,0,0.311983471,0,0.256554307,0,0.41011236,0,0.948632316,0.124204835,0,W&T Offshore Inc.,NYS,WTI
100691164,2018,0.241207452,0.241207452,1,0,0.420454546,0,0.309055118,0,0.462598425,0,0.737271215,0.117637271,0,W&T Offshore Inc.,NYS,WTI
100691164,2017,0.157306406,0.157306406,1,0,0.076744186,0,0.336614173,0,0.501968504,0,0.390298252,0.1564964,0,W&T Offshore Inc.,NYS,WTI
100814843,2022,,,,,,,,,,,,,,Amicus Therapeutics Inc.,NMS,FOLD
100814843,2021,0.556167308,0.556167308,1,0.451807229,0,0,0.892484342,0.716216216,0.986430063,0.940528634,0.486816809,0.310491623,0.2528,Amicus Therapeutics Inc.,NMS,FOLD
100814843,2020,0.509691971,0.509691971,1,0.470149254,0,0,0.816348195,0.701612903,0.992569002,0.94520548,0.34962077,0.209889148,0.235966057,Amicus Therapeutics Inc.,NMS,FOLD
100814843,2019,0.429392874,0.429392874,1,0,0,0,0.650943396,0.717391304,0.901617251,0.943452381,0.459128499,0.14360687,0,Amicus Therapeutics Inc.,NMS,FOLD
100814843,2018,0.428472527,0.428472527,1,0,0,0,0.801587302,0.757575758,0.90952381,0.949612403,0.421797005,0.069384359,0,Amicus Therapeutics Inc.,NMS,FOLD
100814843,2017,0.341968594,0.341968594,1,0,0,0,0.803308824,0.176470588,0.571691177,0.348258707,0.568220775,0.156839218,0,Amicus Therapeutics Inc.,NMS,FOLD
100818848,2022,,,,,,,,,,,,,,Builders FirstSource Inc.,NYS,BLDR
100818848,2021,0.272331943,0.272331943,1,0.12962963,0.173913044,0.400826446,0.092948718,0,0.753205128,0,0.50082395,0.477753365,0,Builders FirstSource Inc.,NYS,BLDR
100818848,2020,0.30746643,0.30746643,1,0.06302521,0.108527132,0.440909091,0.253472222,0,0.645833333,0,0.671966161,0.59962077,0,Builders FirstSource Inc.,NYS,BLDR
100818848,2019,0.263713905,0.263713905,1,0,0,0.457894737,0.130252101,0,0.596638656,0,0.614980916,0.517970738,0,Builders FirstSource Inc.,NYS,BLDR
100818848,2018,0.219463542,0.219463542,1,0,0,0.430232558,0.087962963,0,0.444444444,0,0.488685524,0.493011647,0,Builders FirstSource Inc.,NYS,BLDR
100818848,2017,0.231897679,0.231897679,1,0,0,0.381578947,0.321052632,0,0.389473684,0,0.480116558,0.564106959,0,Builders FirstSource Inc.,NYS,BLDR
100833112,2022,,,,,,,,,,,,,,Fortinet Inc,NSM,FTNT
100833112,2021,0.617602806,0.617602806,1,0.681330472,0.884305835,0.525641026,0.668175938,0.719858156,0.672703752,0.817024129,0.473633617,0.428728371,0.869066667,Fortinet Inc,NSM,FTNT
100833112,2020,0.619196619,0.619196619,1,0.616492147,0.82625,0.530769231,0.500730994,0.628939828,0.703947368,0.816153846,0.507730455,0.83911902,0.384138381,Fortinet Inc,NSM,FTNT
100833112,2019,0.517833373,0.517833373,1,0.616412214,0.721590909,0.542553192,0.589108911,0.620535714,0.696039604,0.825221239,0.305184478,0.398059796,0.368258179,Fortinet Inc,NSM,FTNT
100833112,2018,0.472431481,0.472431481,0.909090909,0.134715026,0,0.03125,0.507125891,0,0.70783848,0.825797872,0.507321131,0.756239601,0,Fortinet Inc,NSM,FTNT
100833112,2017,0.457533082,0.457533082,1,0.157894737,0,0.045454546,0.572386059,0,0.694369973,0.815789474,0.487658553,0.625471375,0,Fortinet Inc,NSM,FTNT
100848534,2022,,,,,,,,,,,,,,Model N Inc,NYS,MODN
100848534,2021,0.254706101,0.254706101,1,0,0,0,0.558214748,0,0.491591203,0.350536193,0.188272453,0.458253227,0,Model N Inc,NYS,MODN
100848534,2020,0.22191753,0.22191753,1,0,0,0,0.613304094,0,0.502192983,0.350769231,0.093203034,0.361581097,0,Model N Inc,NYS,MODN
100848534,2019,0.226618587,0.226618587,1,0,0,0,0.472277228,0,0.456435644,0.352876106,0.181774809,0.296596692,0,Model N Inc,NYS,MODN
100848534,2018,0.16251997,0.16251997,1,0,0,0,0.127078385,0,0.425178147,0.357712766,0.061397671,0.31031614,0,Model N Inc,NYS,MODN
100848534,2017,0.15090189,0.15090189,1,0,0,0,0.31769437,0,0.410187668,0,0.165752485,0.156153582,0,Model N Inc,NYS,MODN
100867547,2022,,,,,,,,,,,,,,Univar Solutions Inc,NYS,UNVR
100867547,2021,0.716465269,0.716465269,1,0.918060201,0.752396166,0.292016807,0.808282209,0.691666667,0.73006135,0.602605863,0.875720956,0.626613568,0.9968,Univar Solutions Inc,NYS,UNVR
100867547,2020,0.588283318,0.544141659,0.5,0.742366412,0.602473498,0.292237443,0.573129252,0.697247706,0.37414966,0.567518248,0.589410735,0.76794049,0.97421671,Univar Solutions Inc,NYS,UNVR
100867547,2019,0.487388076,0.487388076,0.564516129,0.714622642,0.584444444,0.27173913,0.51659751,0.701657459,0.350622407,0.549773756,0.211036896,0.148695929,0.953580902,Univar Solutions Inc,NYS,UNVR
100867547,2018,0.458334068,0.458334068,1,0.740837696,0.497474748,0.269230769,0.275462963,0.709876543,0.319444444,0.583333333,0.121963394,0.445757072,0.8960047,Univar Solutions Inc,NYS,UNVR
100867547,2017,0.438906873,0.438906873,1,0.73030303,0.575144509,0.268382353,0.361979167,0.480916031,0.322916667,0.605263158,0.134898869,0.472917381,0.697931035,Univar Solutions Inc,NYS,UNVR
100874811,2022,,,,,,,,,,,,,,Evercore Inc,NYS,EVR
100874811,2021,0.525057473,0.525057473,1,0.556420234,0.208646617,0.261083744,0.668055556,0.158854167,0.809722222,0.441558442,0.368992035,0.872425158,0.5536,Evercore Inc,NYS,EVR
100874811,2020,0.653134401,0.653134401,1,0.576576577,0.203125,0.246987952,0.63117284,0.163522013,0.850308642,0.446494465,0.796820303,0.821907818,0.523825065,Evercore Inc,NYS,EVR
100874811,2019,0.3499782,0.3499782,1,0,0,0,0.203832753,0,0.778745645,0.456967213,0.412054707,0.403148855,0,Evercore Inc,NYS,EVR
100874811,2018,0.373042347,0.373042347,1,0,0,0,0.254201681,0,0.771008403,0.466494845,0.464725458,0.412146423,0,Evercore Inc,NYS,EVR
100874811,2017,0.473294489,0.473294489,1,0,0,0,0.327906977,0,0.758139535,0.457317073,0.765341104,0.416352417,0,Evercore Inc,NYS,EVR
100875170,2022,,,,,,,,,,,,,,FibroGen Inc,NSM,FGEN
100875170,2021,0.335440763,0.335440763,0.414285714,0,0,0,0.090814196,0,0.460334029,0.280837004,0.852375721,0.187311178,0,FibroGen Inc,NSM,FGEN
100875170,2020,0.299168885,0.299168885,0.363636364,0,0,0,0.200636943,0,0.501061571,0.299086758,0.584451575,0.406796966,0,FibroGen Inc,NSM,FGEN
100875170,2019,0.347486487,0.347486487,1,0,0,0,0.311320755,0,0.513477089,0.290178571,0.767652672,0.301367685,0,FibroGen Inc,NSM,FGEN
100875170,2018,0.350792078,0.350792078,1,0,0,0,0.274603175,0,0.536507937,0.335271318,0.773876872,0.25141431,0,FibroGen Inc,NSM,FGEN
100875170,2017,0.393069864,0.393069864,1,0,0,0,0.409926471,0,0.571691177,0.348258707,0.85858759,0.299794309,0,FibroGen Inc,NSM,FGEN
100877511,2022,,,,,,,,,,,,,,Liquidity Services Inc.,NSM,LQDT
100877511,2021,0.360746825,0.360746825,1,0.342274678,0.293762576,0,0.490944373,0.252955083,0.672703752,0.350536193,0.354160945,0.193490799,0.2528,Liquidity Services Inc.,NSM,LQDT
100877511,2020,0.318134885,0.318134885,1,0.341623037,0.06,0,0.290204678,0.26790831,0.703947368,0.350769231,0.338827305,0.119165694,0,Liquidity Services Inc.,NSM,LQDT
100877511,2019,0.286663113,0.286663113,1,0.33778626,0.079545455,0,0.424752475,0.258928571,0.696039604,0.352876106,0.226940204,0.063136132,0,Liquidity Services Inc.,NSM,LQDT
100877511,2018,,,,,,,,,,,,,,Liquidity Services Inc.,NSM,LQDT
100877511,2017,,,,,,,,,,,,,,Liquidity Services Inc.,NSM,LQDT
100889312,2022,,,,,,,,,,,,,,Edgio Inc,NSM,LLNW
100889312,2021,0.349570454,0.349570454,1,0,0,0,0.546571798,0,0.355756792,0.350536193,0.434907992,0.896319692,0,Edgio Inc,NSM,LLNW
100889312,2020,0.423893219,0.423893219,1,0,0,0,0.649853801,0,0.352339181,0.350769231,0.731767795,0.637835473,0,Edgio Inc,NSM,LLNW
100889312,2019,0.364981966,0.364981966,1,0,0,0,0.525742574,0,0.325742574,0.352876106,0.539917303,0.775604326,0,Edgio Inc,NSM,LLNW
100889312,2018,0.379339646,0.379339646,1,0,0,0,0.597387173,0,0.280285036,0.357712766,0.678369384,0.485357737,0,Edgio Inc,NSM,LLNW
100889312,2017,0.302191249,0.302191249,1,0,0,0,0.655495979,0,0.27077748,0.356037152,0.426979774,0.464004114,0,Edgio Inc,NSM,LLNW
100894809,2022,0.411702728,0.411702728,1,0.725609756,0.37654321,0.144444444,0.390625,0.164179105,0.833333333,0.413793103,0.431145251,0.34972067,0.402904788,AeroVironment Inc.,NSM,AVAV
100894809,2021,0.440631958,0.440631958,1,0.774390244,0.259493671,0.138297872,0.411458333,0.147058824,0.833333333,0.421348315,0.59173304,0.371738533,0.4056,AeroVironment Inc.,NSM,AVAV
100894809,2020,0.379078266,0.379078266,1,0.54375,0.217948718,0.111111111,0.405263158,0.136363636,0.547368421,0.424418605,0.625291715,0.253063011,0.235966057,AeroVironment Inc.,NSM,AVAV
100894809,2019,0.337477545,0.337477545,1,0.166666667,0.198412698,0.1,0.379518072,0.1,0.5,0.406666667,0.718670484,0.100986005,0,AeroVironment Inc.,NSM,AVAV
100894809,2018,0.237735662,0.237735662,1,0,0.12037037,0.107142857,0.417808219,0.04,0.308219178,0.419117647,0.452079867,0.09234609,0,AeroVironment Inc.,NSM,AVAV
100894809,2017,0.312745263,0.312745263,1,0,0.135416667,0.731707317,0.451388889,0.052083333,0.347222222,0.485074627,0.473945835,0.10267398,0,AeroVironment Inc.,NSM,AVAV
100896912,2022,0.634458223,0.634458223,1,0.809978769,0.561876248,0.528125,0.75,0.504694836,0.744805195,0.344295302,0.661592179,0.66452514,0.720548682,CommVault Systems Inc.,NSM,CVLT
100896912,2021,0.553148318,0.553148318,1,0.638412017,0.576458753,0.525641026,0.793661061,0.011820331,0.672703752,0.350536193,0.539824224,0.68456468,0.717866667,CommVault Systems Inc.,NSM,CVLT
100896912,2020,0.495685487,0.495685487,1,0.640052356,0.61625,0.530769231,0.575292398,0.011461318,0.703947368,0.350769231,0.397462077,0.702304551,0.612924282,CommVault Systems Inc.,NSM,CVLT
100896912,2019,0.290092613,0.290092613,1,0.437022901,0.357954546,0,0.012871287,0,0.696039604,0.352876106,0.232347328,0.421278626,0,CommVault Systems Inc.,NSM,CVLT
100896912,2018,0.369490726,0.369490726,0.654545455,0,0,0,0.027315915,0,0.70783848,0.357712766,0.583194676,0.411148087,0,CommVault Systems Inc.,NSM,CVLT
100896912,2017,0.349274459,0.349274459,0.535714286,0,0,0,0.097855228,0,0.694369973,0.356037152,0.486287282,0.487315735,0,CommVault Systems Inc.,NSM,CVLT
100904125,2022,,,,,,,,,,,,,,Ruth's Hospitality Group Inc.,NSM,RUTH
100904125,2021,0.477425855,0.477425855,1,0.295045045,0.118025751,0,0.260638298,0,0.714539007,0.648648649,0.97761604,0.403735238,0.076,Ruth's Hospitality Group Inc.,NSM,RUTH
100904125,2020,0.481986562,0.481986562,0.663793103,0.286069652,0.139534884,0,0.253759399,0,0.62593985,0.667346939,0.955513419,0.683926488,0,Ruth's Hospitality Group Inc.,NSM,RUTH
100904125,2019,0.421148908,0.421148908,1,0,0.132768362,0,0.323913044,0,0.617391304,0.661137441,0.832220102,0.621660305,0,Ruth's Hospitality Group Inc.,NSM,RUTH
100904125,2018,0.408634714,0.408634714,1,0,0.16,0,0.350490196,0,0.674019608,0.667567568,0.698668885,0.64608985,0,Ruth's Hospitality Group Inc.,NSM,RUTH
100904125,2017,0.422319226,0.422319226,1,0,0.148,0,0.365384615,0,0.659340659,0.675757576,0.831162153,0.438635585,0,Ruth's Hospitality Group Inc.,NSM,RUTH
100905098,2022,,,,,,,,,,,,,,TechTarget Inc,NMS,TTGT
100905098,2021,0.284130356,0.284130356,1,0,0,0,0.095084088,0,0.491591203,0.350536193,0.329442461,0.652979951,0,TechTarget Inc,NMS,TTGT
100905098,2020,0.34388499,0.34388499,1,0,0,0,0.171783626,0,0.502192983,0.350769231,0.501021004,0.651254376,0,TechTarget Inc,NMS,TTGT
100905098,2019,0.407342093,0.407342093,0.53125,0,0,0,0.216831683,0,0.456435644,0.352876106,0.752385496,0.538963104,0,TechTarget Inc,NMS,TTGT
100905098,2018,0.366011957,0.366011957,1,0,0,0,0.288598575,0,0.425178147,0.357712766,0.63843594,0.464559068,0,TechTarget Inc,NMS,TTGT
100905098,2017,0.315922434,0.315922434,1,0,0,0,0.3230563,0,0.410187668,0.356037152,0.463318478,0.508227631,0,TechTarget Inc,NMS,TTGT
100940012,2022,,,,,,,,,,,,,,SunPower Corporation,NSM,SPWR
100940012,2021,0.546156082,0.304328041,0.0625,0.875,0.790909091,0.543859649,0.484615385,0.858695652,0.623076923,0.445454546,0.273963197,0.324498764,0.502133333,SunPower Corporation,NSM,SPWR
100940012,2020,0.525633265,0.294066632,0.0625,0.861702128,0.602040816,0.54,0.341666667,0.914634146,0.875,0.5,0.307905484,0.146878646,0.235966057,SunPower Corporation,NSM,SPWR
100940012,2019,0.498422685,0.498422685,1,0.958333333,0.736111111,0.539473684,0.397727273,0.795454546,0.909090909,0.402777778,0.052639949,0.187181934,0.222811671,SunPower Corporation,NSM,SPWR
100940012,2018,0.493595518,0.493595518,1,0.9375,0.704545455,0.517857143,0.216666667,0.766666667,0.733333333,0.365384615,0.210482529,0.074043261,0.490011751,SunPower Corporation,NSM,SPWR
100940012,2017,0.535510685,0.535510685,1,0.976190476,0.861111111,0.52,0.339285714,0.681818182,0.75,0.214285714,0.265169695,0.06222146,0.617931035,SunPower Corporation,NSM,SPWR
100964300,2022,,,,,,,,,,,,,,Vertex Inc,NMS,VERX
100964300,2021,0.314849958,0.314849958,1,0.337982833,0.101609658,0,0.510349289,0,0.428201811,0.350536193,0.47006317,0.107525405,0,Vertex Inc,NMS,VERX
100964300,2020,0.326422476,0.326422476,1,0,0,0,0.456871345,0,0.417397661,0.350769231,0.571616103,0.154754959,0,Vertex Inc,NMS,VERX
100964949,2022,,,,,,,,,,,,,,Accuray Incorporated,NSM,ARAY
100964949,2021,0.418271115,0.418271115,1,0,0.198324022,0,0.236394558,0,0.348639456,0.735087719,0.776023071,0.722191706,0,Accuray Incorporated,NSM,ARAY
100964949,2020,0.420176447,0.420176447,1,0,0.135135135,0,0.233333333,0,0.363157895,0.755474453,0.811114352,0.623249708,0,Accuray Incorporated,NSM,ARAY
100964949,2019,0.364994745,0.364994745,1,0,0.155462185,0,0.244680851,0,0.331914894,0.753393665,0.607347328,0.559637405,0,Accuray Incorporated,NSM,ARAY
100964949,2018,0.453131735,0.453131735,1,0,0.133333333,0,0.376213592,0,0.351941748,0.787564767,0.864392679,0.681697171,0,Accuray Incorporated,NSM,ARAY
100964949,2017,0.366224414,0.366224414,1,0,0,0,0.165730337,0,0.353932584,0.553254438,0.746828934,0.70363387,0,Accuray Incorporated,NSM,ARAY
100972704,2022,,,,,,,,,,,,,,Paratek Pharmaceuticals Inc,NMS,NOVC
100972704,2021,0.194689052,0.194689052,1,0,0,0,0.102816901,0,0.647887324,0.119469027,0.428041747,0.252540511,0,Paratek Pharmaceuticals Inc,NMS,NOVC
100972704,2020,0.25019417,0.25019417,1,0,0,0,0.222054381,0,0.688821752,0.15224359,0.556155193,0.373541424,0,Paratek Pharmaceuticals Inc,NMS,NOVC
100972704,2019,0.199620867,0.199620867,1,0,0,0,0.150847458,0,0.7,0.144981413,0.392970738,0.230438931,0,Paratek Pharmaceuticals Inc,NMS,NOVC
100972704,2018,0.21297654,0.21297654,1,0,0,0,0.257322176,0,0.70292887,0.162100457,0.372878536,0.277371048,0,Paratek Pharmaceuticals Inc,NMS,NOVC
100972704,2017,0.182790089,0.182790089,1,0,0,0,0.307106599,0,0.685279188,0.17251462,0.138669866,0.488687007,0,Paratek Pharmaceuticals Inc,NMS,NOVC
100978404,2022,,,,,,,,,,,,,,Calix Inc,NYS,CALX
100978404,2021,0.275744327,0.275744327,1,0,0.093333333,0,0.408653846,0,0.418269231,0.164948454,0.433260093,0.686075254,0,Calix Inc,NYS,CALX
100978404,2020,0.334771029,0.334771029,1,0,0.086956522,0,0.432038835,0,0.427184466,0.179347826,0.662631272,0.62004084,0,Calix Inc,NYS,CALX
100978404,2019,0.362019122,0.362019122,1,0,0.151785714,0,0.320224719,0,0.438202247,0.188311688,0.781647583,0.587150127,0,Calix Inc,NYS,CALX
100978404,2018,0.388595014,0.388595014,1,0,0.193181818,0,0.35,0,0.407142857,0.185483871,0.785191348,0.919301165,0,Calix Inc,NYS,CALX
100978404,2017,0.388293869,0.388293869,1,0,0.202702703,0,0.388888889,0,0.373015873,0.209090909,0.835618786,0.723517312,0,Calix Inc,NYS,CALX
100987802,2022,0.546585813,0.450259199,0.353932584,0.737791932,0.969061876,0.528125,0.811038961,0.468309859,0.975974026,0.344295302,0.340642458,0.12527933,0.950242066,VMware Inc.,NYS,VMW
100987802,2021,0.556378633,0.458296844,0.360215054,0.739270386,0.968812877,0.525641026,0.815653299,0.470449173,0.97606727,0.350536193,0.370090634,0.124004394,0.946133333,VMware Inc.,NYS,VMW
100987802,2020,0.4668567,0.4668567,0.49,0.689790576,0.95375,0.530769231,0.864766082,0.501432665,0.975877193,0.350769231,0.09466161,0.04886231,0.938315927,VMware Inc.,NYS,VMW
100987802,2019,0.450189715,0.400876108,0.3515625,0.833969466,0.986742424,0.542553192,0.812871287,0.412946429,0.987128713,0.352876106,0.046278626,0.020833333,0.930592396,VMware Inc.,NYS,VMW
100987802,2018,0.484784951,0.484784951,1,0.795336788,0.991803279,0.53125,0.813539192,0.406976744,0.982185273,0.357712766,0.162895175,0.153577371,0.755581669,VMware Inc.,NYS,VMW
100987802,2017,0.438683267,0.438683267,1,0.779605263,0.96875,0.545454546,0.719839142,0.324427481,0.875335121,0.356037152,0.101302708,0.167466575,0.762758621,VMware Inc.,NYS,VMW
100993884,2022,,,,,,,,,,,,,,Enanta Pharmaceuticals Inc,NSM,ENTA
100993884,2021,0.392546168,0.392546168,1,0,0,0,0.477035491,0,0.460334029,0.758810573,0.733726998,0.189096402,0,Enanta Pharmaceuticals Inc,NSM,ENTA
100993884,2020,0.323767616,0.323767616,1,0,0,0,0.145435244,0,0.501061571,0.78196347,0.54827888,0.148483081,0,Enanta Pharmaceuticals Inc,NSM,ENTA
100993884,2019,0.353042393,0.353042393,1,0,0,0,0.24393531,0,0.513477089,0.772321429,0.635019084,0.132474555,0,Enanta Pharmaceuticals Inc,NSM,ENTA
100993884,2018,0.415928645,0.415928645,1,0,0,0,0.287301587,0,0.536507937,0.82751938,0.806489185,0.203826955,0,Enanta Pharmaceuticals Inc,NSM,ENTA
100993884,2017,0.414765039,0.414765039,1,0,0,0,0.295955882,0,0.571691177,0.865671642,0.808536167,0.055365101,0,Enanta Pharmaceuticals Inc,NSM,ENTA
100993958,2022,,,,,,,,,,,,,,Ensign Group Inc,NSM,ENSG
100993958,2021,0.397848124,0.397848124,1,0.134615385,0,0,0.377192983,0.392405063,0.669590643,0.273291926,0.501373249,0.984756935,0,Ensign Group Inc,NSM,ENSG
100993958,2020,0.410060527,0.410060527,1,0.16091954,0,0,0.386986301,0.426229508,0.674657534,0.266666667,0.532526254,0.973016336,0,Ensign Group Inc,NSM,ENSG
100993958,2019,0.307150443,0.307150443,1,0.173333333,0,0,0.111570248,0,0.702479339,0.233944954,0.354166667,0.976304071,0,Ensign Group Inc,NSM,ENSG
100993958,2018,0.264375971,0.264375971,1,0.196721312,0,0,0.132352941,0,0.666666667,0.261627907,0.172545757,0.953577371,0,Ensign Group Inc,NSM,ENSG
100993958,2017,0.302118966,0.302118966,1,0.180851064,0,0,0.135869565,0,0.679347826,0.289473684,0.324820021,0.892526568,0,Ensign Group Inc,NSM,ENSG
101003723,2022,,,,,,,,,,,,,,Lazard Ltd,NYS,LAZ
101003723,2021,0.735135082,0.735135082,1,0.655642023,0.889097744,0.396551724,0.8375,0.013020833,0.904166667,0.441558442,0.808641975,0.709876543,0.916666667,Lazard Ltd,NYS,LAZ
101003723,2020,0.662714507,0.544771888,0.426829268,0.637387387,0.890625,0.40060241,0.773148148,0,0.74691358,0.446494465,0.709876543,0.759259259,0.696721312,Lazard Ltd,NYS,LAZ
101003723,2019,0.680143835,0.680143835,1,0.554644809,0.574074074,0.426056338,0.614982578,0,0.778745645,0.456967213,0.835365854,0.701219512,0.827272727,Lazard Ltd,NYS,LAZ
101003723,2018,0.612369587,0.612369587,1,0.432142857,0.568181818,0.48019802,0.37605042,0,0.771008403,0.466494845,0.746753247,0.746753247,0.593023256,Lazard Ltd,NYS,LAZ
101003723,2017,0.488493122,0.488493122,1,0,0,0,0.369767442,0,0.606976744,0.457317073,0.777027027,0.736486487,0,Lazard Ltd,NYS,LAZ
101042108,2022,0.468701464,0.468701464,1,0.392276423,0.082304527,0,0.38559322,0.863157895,0.645480226,0.121301775,0.693435754,0.290921788,0.250672405,Prestige Consumer Healthcare Inc,NYS,PBH
101042108,2021,0.470883425,0.470883425,1,0.406122449,0.08125,0,0.356338028,0.867724868,0.647887324,0.119469027,0.710381763,0.290991486,0.2528,Prestige Consumer Healthcare Inc,NYS,PBH
101042108,2020,0.19709525,0.19709525,1,0,0,0,0.209969789,0,0.490936556,0.15224359,0.461056009,0.186551925,0,Prestige Consumer Healthcare Inc,NYS,PBH
101042108,2019,0.222637051,0.222637051,1,0,0,0,0.255932203,0,0.486440678,0.144981413,0.605438931,0.048187023,0,Prestige Consumer Healthcare Inc,NYS,PBH
101042108,2018,0.258222794,0.258222794,1,0,0,0,0.286610879,0,0.456066946,0.162100457,0.76422629,0.058402662,0,Prestige Consumer Healthcare Inc,NYS,PBH
101042108,2017,0.304875204,0.304875204,1,0,0,0,0.408629442,0,0.461928934,0.17251462,0.905553651,0.080390813,0,Prestige Consumer Healthcare Inc,NYS,PBH
101045138,2022,,,,,,,,,,,,,,DexCom Inc.,NSM,DXCM
101045138,2021,0.470938029,0.470938029,1,0.573770492,0.544692737,0,0.722789116,0.260115607,0.770408163,0.840350877,0.203652843,0.466492722,0.4056,DexCom Inc.,NSM,DXCM
101045138,2020,0.444576954,0.444576954,1,0.55625,0.280405405,0,0.777192983,0.307692308,0.649122807,0.855839416,0.192094516,0.408255543,0.384138381,DexCom Inc.,NSM,DXCM
